Parameter,Value
Start Frequency,10.0
End Frequency,100.0
Frequency Duration,1.0
Smooth Transition,True
Pause Duration,1.0
Amplitude,0.15
Frequency Step,10.0
Total Duration,10.0
Gradual Amplitude Increase,False
Amplitude Rise Time,0.5
Amplitude Start,0.1
Amplitude End,0.2
Sample Rate,96000

Sample Number,Timestamp,Sine value,Frequency (Hz)
238081,2025-04-09 15:26:29.223,0.12335,32.32
238561,2025-04-09 15:26:29.228,0.06634,32.37
239041,2025-04-09 15:26:29.233,-0.14293,32.41
239521,2025-04-09 15:26:29.238,-0.0232,32.46
240001,2025-04-09 15:26:29.243,0.15,32.5
240481,2025-04-09 15:26:29.248,-0.02373,32.55
240961,2025-04-09 15:26:29.253,-0.14238,32.59
241441,2025-04-09 15:26:29.258,0.06984,32.64
241921,2025-04-09 15:26:29.263,0.11929,32.68
242401,2025-04-09 15:26:29.268,-0.10979,32.73
242881,2025-04-09 15:26:29.273,-0.08183,32.77
243361,2025-04-09 15:26:29.278,0.13807,32.82
243841,2025-04-09 15:26:29.283,0.03322,32.86
244321,2025-04-09 15:26:29.288,-0.14987,32.91
244801,2025-04-09 15:26:29.293,0.02119,32.95
245281,2025-04-09 15:26:29.298,0.14198,33.0
245761,2025-04-09 15:26:29.303,-0.07429,33.04
246241,2025-04-09 15:26:29.308,-0.1137,33.09
246721,2025-04-09 15:26:29.313,0.11804,33.13
247201,2025-04-09 15:26:29.318,0.06752,33.18
247681,2025-04-09 15:26:29.323,-0.14472,33.22
248161,2025-04-09 15:26:29.328,-0.00934,33.27
248641,2025-04-09 15:26:29.333,0.14844,33.31
249121,2025-04-09 15:26:29.338,-0.05195,33.36
249601,2025-04-09 15:26:29.343,-0.12662,33.4
250081,2025-04-09 15:26:29.348,0.10559,33.45
250561,2025-04-09 15:26:29.353,0.0812,33.49
251041,2025-04-09 15:26:29.358,-0.14084,33.54
251521,2025-04-09 15:26:29.363,-0.01911,33.58
252001,2025-04-09 15:26:29.368,0.14927,33.63
252481,2025-04-09 15:26:29.373,-0.04829,33.67
252961,2025-04-09 15:26:29.378,-0.12711,33.72
253441,2025-04-09 15:26:29.383,0.10704,33.76
253921,2025-04-09 15:26:29.388,0.07693,33.81
254401,2025-04-09 15:26:29.393,-0.14339,33.85
254881,2025-04-09 15:26:29.398,-0.0082,33.9
255361,2025-04-09 15:26:29.403,0.14726,33.94
255841,2025-04-09 15:26:29.408,-0.06394,33.99
256321,2025-04-09 15:26:29.413,-0.11548,34.03
256801,2025-04-09 15:26:29.418,0.12173,34.08
257281,2025-04-09 15:26:29.423,0.05375,34.12
257761,2025-04-09 15:26:29.428,-0.14915,34.17
258241,2025-04-09 15:26:29.433,0.02344,34.21
258721,2025-04-09 15:26:29.438,0.13679,34.26
259201,2025-04-09 15:26:29.443,-0.09566,34.3
259681,2025-04-09 15:26:29.448,-0.08564,34.35
260161,2025-04-09 15:26:29.453,0.14175,34.39
260641,2025-04-09 15:26:29.458,0.00839,34.44
261121,2025-04-09 15:26:29.463,-0.14625,34.48
261601,2025-04-09 15:26:29.468,0.07284,34.53
262081,2025-04-09 15:26:29.473,0.10528,34.57
262561,2025-04-09 15:26:29.478,-0.13239,34.62
263041,2025-04-09 15:26:29.483,-0.02952,34.66
263521,2025-04-09 15:26:29.488,0.14931,34.71
264001,2025-04-09 15:26:29.493,-0.05746,34.75
264481,2025-04-09 15:26:29.498,-0.1154,34.8
264961,2025-04-09 15:26:29.503,0.12587,34.84
265441,2025-04-09 15:26:29.508,0.03995,34.89
265921,2025-04-09 15:26:29.513,-0.14989,34.93
266401,2025-04-09 15:26:29.518,0.05143,34.98
266881,2025-04-09 15:26:29.523,0.11813,35.02
267361,2025-04-09 15:26:29.528,-0.12464,35.07
267841,2025-04-09 15:26:29.533,-0.04006,35.11
268321,2025-04-09 15:26:29.538,0.1498,35.16
268801,2025-04-09 15:26:29.543,-0.05528,35.2
269281,2025-04-09 15:26:29.548,-0.11418,35.25
269761,2025-04-09 15:26:29.553,0.1291,35.29
270241,2025-04-09 15:26:29.558,0.02986,35.34
270721,2025-04-09 15:26:29.563,-0.14861,35.38
271201,2025-04-09 15:26:29.568,0.06869,35.43
271681,2025-04-09 15:26:29.573,0.10256,35.47
272161,2025-04-09 15:26:29.578,-0.1377,35.52
272641,2025-04-09 15:26:29.583,-0.00897,35.56
273121,2025-04-09 15:26:29.588,0.1437,35.61
273601,2025-04-09 15:26:29.593,-0.09012,35.65
274081,2025-04-09 15:26:29.598,-0.08093,35.7
274561,2025-04-09 15:26:29.603,0.14668,35.74
275041,2025-04-09 15:26:29.608,-0.02263,35.79
275521,2025-04-09 15:26:29.613,-0.13045,35.83
276001,2025-04-09 15:26:29.618,0.116,35.88
276481,2025-04-09 15:26:29.623,0.04664,35.92
276961,2025-04-09 15:26:29.628,-0.14975,35.97
277441,2025-04-09 15:26:29.633,0.06299,36.01
277921,2025-04-09 15:26:29.638,0.10316,36.06
278401,2025-04-09 15:26:29.643,-0.13949,36.1
278881,2025-04-09 15:26:29.648,0.00123,36.15
279361,2025-04-09 15:26:29.653,0.13841,36.19
279841,2025-04-09 15:26:29.658,-0.10614,36.24
280321,2025-04-09 15:26:29.663,-0.05725,36.28
280801,2025-04-09 15:26:29.668,0.15,36.33
281281,2025-04-09 15:26:29.673,-0.05886,36.37
281761,2025-04-09 15:26:29.678,-0.10398,36.42
282241,2025-04-09 15:26:29.683,0.14031,36.46
282721,2025-04-09 15:26:29.688,-0.00688,36.51
283201,2025-04-09 15:26:29.693,-0.13467,36.55
283681,2025-04-09 15:26:29.698,0.11455,36.6
284161,2025-04-09 15:26:29.703,0.04232,36.64
284641,2025-04-09 15:26:29.708,-0.14868,36.69
285121,2025-04-09 15:26:29.713,0.07892,36.73
285601,2025-04-09 15:26:29.718,0.08376,36.78
286081,2025-04-09 15:26:29.723,-0.14795,36.82
286561,2025-04-09 15:26:29.728,0.03922,36.87
287041,2025-04-09 15:26:29.733,0.11498,36.91
287521,2025-04-09 15:26:29.738,-0.13585,36.96
288001,2025-04-09 15:26:29.743,8e-05,37.0
288481,2025-04-09 15:26:29.748,0.1356,37.05
288961,2025-04-09 15:26:29.753,-0.11617,37.09
289441,2025-04-09 15:26:29.758,-0.03537,37.14
289921,2025-04-09 15:26:29.763,0.14665,37.18
290401,2025-04-09 15:26:29.768,-0.09246,37.23
290881,2025-04-09 15:26:29.773,-0.06541,37.27
291361,2025-04-09 15:26:29.778,0.15,37.32
291841,2025-04-09 15:26:29.783,-0.06767,37.36
292321,2025-04-09 15:26:29.788,-0.08945,37.41
292801,2025-04-09 15:26:29.793,0.14778,37.45
293281,2025-04-09 15:26:29.798,-0.04394,37.5
293761,2025-04-09 15:26:29.803,-0.10773,37.54
294241,2025-04-09 15:26:29.808,0.1421,37.59
294721,2025-04-09 15:26:29.813,-0.02271,37.63
295201,2025-04-09 15:26:29.818,-0.12096,37.68
295681,2025-04-09 15:26:29.823,0.13478,37.72
296161,2025-04-09 15:26:29.828,-0.00482,37.77
296641,2025-04-09 15:26:29.833,-0.13007,37.81
297121,2025-04-09 15:26:29.838,0.12731,37.86
297601,2025-04-09 15:26:29.843,0.00933,37.9
298081,2025-04-09 15:26:29.848,-0.136,37.95
298561,2025-04-09 15:26:29.853,0.12079,37.99
299041,2025-04-09 15:26:29.858,0.01963,38.04
299521,2025-04-09 15:26:29.863,-0.13957,38.08
300001,2025-04-09 15:26:29.868,0.11601,38.13
300481,2025-04-09 15:26:29.873,0.02608,38.17
300961,2025-04-09 15:26:29.878,-0.14141,38.22
301441,2025-04-09 15:26:29.883,0.11344,38.26
301921,2025-04-09 15:26:29.888,0.02874,38.31
302401,2025-04-09 15:26:29.893,-0.14188,38.35
302881,2025-04-09 15:26:29.898,0.11333,38.4
303361,2025-04-09 15:26:29.903,0.02765,38.44
303841,2025-04-09 15:26:29.908,-0.14109,38.49
304321,2025-04-09 15:26:29.913,0.11569,38.53
304801,2025-04-09 15:26:29.918,0.0228,38.58
305281,2025-04-09 15:26:29.923,-0.13887,38.62
305761,2025-04-09 15:26:29.928,0.1203,38.67
306241,2025-04-09 15:26:29.933,0.01412,38.71
306721,2025-04-09 15:26:29.938,-0.13478,38.76
307201,2025-04-09 15:26:29.943,0.1267,38.8
307681,2025-04-09 15:26:29.948,0.00158,38.85
308161,2025-04-09 15:26:29.953,-0.12814,38.89
308641,2025-04-09 15:26:29.958,0.13413,38.94
309121,2025-04-09 15:26:29.963,-0.01477,38.98
309601,2025-04-09 15:26:29.968,-0.1181,39.03
310081,2025-04-09 15:26:29.973,0.14151,39.07
310561,2025-04-09 15:26:29.978,-0.03467,39.12
311041,2025-04-09 15:26:29.983,-0.10371,39.16
311521,2025-04-09 15:26:29.988,0.1474,39.21
312001,2025-04-09 15:26:29.993,-0.05749,39.25
312481,2025-04-09 15:26:29.998,-0.08406,39.3
312961,2025-04-09 15:26:30.003,0.14999,39.34
313441,2025-04-09 15:26:30.008,-0.08206,39.39
313921,2025-04-09 15:26:30.013,-0.05853,39.43
314401,2025-04-09 15:26:30.018,0.14721,39.48
314881,2025-04-09 15:26:30.023,-0.10653,39.52
315361,2025-04-09 15:26:30.028,-0.02706,39.57
315841,2025-04-09 15:26:30.033,0.1369,39.61
316321,2025-04-09 15:26:30.038,-0.1283,39.66
316801,2025-04-09 15:26:30.043,0.00951,39.7
317281,2025-04-09 15:26:30.048,0.11717,39.75
317761,2025-04-09 15:26:30.053,-0.14404,39.79
318241,2025-04-09 15:26:30.058,0.04915,39.84
318721,2025-04-09 15:26:30.063,0.08686,39.88
319201,2025-04-09 15:26:30.068,-0.15,39.93
319681,2025-04-09 15:26:30.073,0.08832,39.97
320161,2025-04-09 15:26:30.078,0.04624,40.02
320641,2025-04-09 15:26:30.083,-0.14251,40.06
321121,2025-04-09 15:26:30.088,0.12209,40.11
321601,2025-04-09 15:26:30.093,-0.00246,40.15
322081,2025-04-09 15:26:30.098,-0.11891,40.2
322561,2025-04-09 15:26:30.103,0.14443,40.24
323041,2025-04-09 15:26:30.108,-0.05446,40.29
323521,2025-04-09 15:26:30.113,-0.07861,40.33
324001,2025-04-09 15:26:30.118,0.14927,40.38
324481,2025-04-09 15:26:30.123,-0.10248,40.42
324961,2025-04-09 15:26:30.128,-0.02427,40.47
325441,2025-04-09 15:26:30.133,0.13189,40.51
325921,2025-04-09 15:26:30.138,-0.13741,40.56
326401,2025-04-09 15:26:30.143,0.0374,40.6
326881,2025-04-09 15:26:30.148,0.09094,40.65
327361,2025-04-09 15:26:30.153,-0.14997,40.69
327841,2025-04-09 15:26:30.158,0.09571,40.74
328321,2025-04-09 15:26:30.163,0.03022,40.78
328801,2025-04-09 15:26:30.168,-0.13334,40.83
329281,2025-04-09 15:26:30.173,0.13737,40.87
329761,2025-04-09 15:26:30.178,-0.04016,40.92
330241,2025-04-09 15:26:30.183,-0.08624,40.96
330721,2025-04-09 15:26:30.188,0.14955,41.01
331201,2025-04-09 15:26:30.193,-0.10446,41.05
331681,2025-04-09 15:26:30.198,-0.01568,41.1
332161,2025-04-09 15:26:30.203,0.12432,41.14
332641,2025-04-09 15:26:30.208,-0.14434,41.19
333121,2025-04-09 15:26:30.213,0.06234,41.23
333601,2025-04-09 15:26:30.218,0.06324,41.28
334081,2025-04-09 15:26:30.223,-0.14438,41.32
334561,2025-04-09 15:26:30.228,0.12518,41.37
335041,2025-04-09 15:26:30.233,-0.01975,41.41
335521,2025-04-09 15:26:30.238,-0.09896,41.46
336001,2025-04-09 15:26:30.243,0.15,41.5
336481,2025-04-09 15:26:30.248,-0.09944,41.55
336961,2025-04-09 15:26:30.253,-0.01785,41.59
337441,2025-04-09 15:26:30.258,0.12292,41.64
337921,2025-04-09 15:26:30.263,-0.14612,41.68
338401,2025-04-09 15:26:30.268,0.07287,41.73
338881,2025-04-09 15:26:30.273,0.04795,41.77
339361,2025-04-09 15:26:30.278,-0.13723,41.82
339841,2025-04-09 15:26:30.283,0.13748,41.86
340321,2025-04-09 15:26:30.288,-0.04934,41.91
340801,2025-04-09 15:26:30.293,-0.07009,41.95
341281,2025-04-09 15:26:30.298,0.14472,42.0
341761,2025-04-09 15:26:30.303,-0.12791,42.04
342241,2025-04-09 15:26:30.308,0.03101,42.09
342721,2025-04-09 15:26:30.313,0.08492,42.13
343201,2025-04-09 15:26:30.318,-0.14804,42.18
343681,2025-04-09 15:26:30.323,0.12008,42.22
344161,2025-04-09 15:26:30.328,-0.01894,42.27
344641,2025-04-09 15:26:30.333,-0.0934,42.31
345121,2025-04-09 15:26:30.338,0.14921,42.36
345601,2025-04-09 15:26:30.343,-0.11565,42.4
346081,2025-04-09 15:26:30.348,0.0135,42.45
346561,2025-04-09 15:26:30.353,0.09632,42.49
347041,2025-04-09 15:26:30.358,-0.14941,42.54
347521,2025-04-09 15:26:30.363,0.11541,42.58
348001,2025-04-09 15:26:30.368,-0.01482,42.63
348481,2025-04-09 15:26:30.373,-0.09399,42.67
348961,2025-04-09 15:26:30.378,0.14892,42.72
349441,2025-04-09 15:26:30.383,-0.1194,42.76
349921,2025-04-09 15:26:30.388,0.02286,42.81
350401,2025-04-09 15:26:30.393,0.08615,42.85
350881,2025-04-09 15:26:30.398,-0.1471,42.9
351361,2025-04-09 15:26:30.403,0.12691,42.94
351841,2025-04-09 15:26:30.408,-0.03744,42.99
352321,2025-04-09 15:26:30.413,-0.07208,43.03
352801,2025-04-09 15:26:30.418,0.14244,43.08
353281,2025-04-09 15:26:30.423,-0.13641,43.12
353761,2025-04-09 15:26:30.428,0.05797,43.17
354241,2025-04-09 15:26:30.433,0.05079,43.21
354721,2025-04-09 15:26:30.438,-0.13263,43.26
355201,2025-04-09 15:26:30.443,0.14532,43.3
355681,2025-04-09 15:26:30.448,-0.08302,43.35
356161,2025-04-09 15:26:30.453,-0.02157,43.39
356641,2025-04-09 15:26:30.458,0.11488,43.44
357121,2025-04-09 15:26:30.463,-0.14995,43.48
357601,2025-04-09 15:26:30.468,0.10983,43.53
358081,2025-04-09 15:26:30.473,-0.01527,43.57
358561,2025-04-09 15:26:30.478,-0.08652,43.62
359041,2025-04-09 15:26:30.483,0.14563,43.66
359521,2025-04-09 15:26:30.488,-0.1338,43.71
360001,2025-04-09 15:26:30.493,0.05752,43.75
360481,2025-04-09 15:26:30.498,0.04603,43.8
360961,2025-04-09 15:26:30.503,-0.12738,43.84
361441,2025-04-09 15:26:30.508,0.14846,43.89
361921,2025-04-09 15:26:30.513,-0.10007,43.93
362401,2025-04-09 15:26:30.518,0.00543,43.98
362881,2025-04-09 15:26:30.523,0.09139,44.02
363361,2025-04-09 15:26:30.528,-0.14615,44.07
363841,2025-04-09 15:26:30.533,0.13451,44.11
364321,2025-04-09 15:26:30.538,-0.06246,44.16
364801,2025-04-09 15:26:30.543,-0.03718,44.2
365281,2025-04-09 15:26:30.548,0.12003,44.25
365761,2025-04-09 15:26:30.553,-0.14993,44.29
366241,2025-04-09 15:26:30.558,0.11446,44.34
366721,2025-04-09 15:26:30.563,-0.02971,44.38
367201,2025-04-09 15:26:30.568,-0.06746,44.43
367681,2025-04-09 15:26:30.573,0.13563,44.47
368161,2025-04-09 15:26:30.578,-0.14642,44.52
368641,2025-04-09 15:26:30.583,0.096,44.56
369121,2025-04-09 15:26:30.588,-0.006,44.61
369601,2025-04-09 15:26:30.593,-0.08614,44.65
370081,2025-04-09 15:26:30.598,0.14284,44.7
370561,2025-04-09 15:26:30.603,-0.14162,44.74
371041,2025-04-09 15:26:30.608,0.08366,44.79
371521,2025-04-09 15:26:30.613,0.00731,44.83
372001,2025-04-09 15:26:30.618,-0.09506,44.88
372481,2025-04-09 15:26:30.623,0.14535,44.92
372961,2025-04-09 15:26:30.628,-0.13918,44.97
373441,2025-04-09 15:26:30.633,0.07961,45.01
373921,2025-04-09 15:26:30.638,0.01001,45.06
374401,2025-04-09 15:26:30.643,-0.09551,45.1
374881,2025-04-09 15:26:30.648,0.14496,45.15
375361,2025-04-09 15:26:30.653,-0.1405,45.19
375841,2025-04-09 15:26:30.658,0.08444,45.24
376321,2025-04-09 15:26:30.663,0.00213,45.28
376801,2025-04-09 15:26:30.668,-0.08758,45.33
377281,2025-04-09 15:26:30.673,0.14137,45.37
377761,2025-04-09 15:26:30.678,-0.14485,45.42
378241,2025-04-09 15:26:30.683,0.09745,45.46
378721,2025-04-09 15:26:30.688,-0.01634,45.51
379201,2025-04-09 15:26:30.693,-0.07007,45.55
379681,2025-04-09 15:26:30.698,0.13218,45.6
380161,2025-04-09 15:26:30.703,-0.14929,45.64
380641,2025-04-09 15:26:30.708,0.11628,45.69
381121,2025-04-09 15:26:30.713,-0.04478,45.73
381601,2025-04-09 15:26:30.718,-0.04115,45.78
382081,2025-04-09 15:26:30.723,0.11329,45.82
382561,2025-04-09 15:26:30.728,-0.14855,45.87
383041,2025-04-09 15:26:30.733,0.13614,45.91
383521,2025-04-09 15:26:30.738,-0.08067,45.96
384001,2025-04-09 15:26:30.743,0.00014,46.0
384481,2025-04-09 15:26:30.748,0.08008,46.05
384961,2025-04-09 15:26:30.753,-0.1353,46.09
385441,2025-04-09 15:26:30.758,0.14906,46.14
385921,2025-04-09 15:26:30.763,-0.1178,46.18
386401,2025-04-09 15:26:30.768,0.0515,46.23
386881,2025-04-09 15:26:30.773,0.02972,46.27
387361,2025-04-09 15:26:30.778,-0.10187,46.32
387841,2025-04-09 15:26:30.783,0.14416,46.36
388321,2025-04-09 15:26:30.788,-0.1449,46.41
388801,2025-04-09 15:26:30.793,0.10449,46.45
389281,2025-04-09 15:26:30.798,-0.03491,46.5
389761,2025-04-09 15:26:30.803,-0.04406,46.54
390241,2025-04-09 15:26:30.808,0.11051,46.59
390721,2025-04-09 15:26:30.813,-0.14654,46.63
391201,2025-04-09 15:26:30.818,0.14288,46.68
391681,2025-04-09 15:26:30.823,-0.10113,46.72
392161,2025-04-09 15:26:30.828,0.03289,46.77
392641,2025-04-09 15:26:30.833,0.0436,46.81
393121,2025-04-09 15:26:30.838,-0.10845,46.86
393601,2025-04-09 15:26:30.843,0.14525,46.9
394081,2025-04-09 15:26:30.848,-0.14514,46.95
394561,2025-04-09 15:26:30.853,0.10874,46.99
395041,2025-04-09 15:26:30.858,-0.04562,47.04
395521,2025-04-09 15:26:30.863,-0.02833,47.08
396001,2025-04-09 15:26:30.868,0.09504,47.13
396481,2025-04-09 15:26:30.873,-0.13867,47.17
396961,2025-04-09 15:26:30.878,0.14926,47.22
397441,2025-04-09 15:26:30.883,-0.12488,47.26
397921,2025-04-09 15:26:30.888,0.07176,47.31
398401,2025-04-09 15:26:30.893,-0.00251,47.35
398881,2025-04-09 15:26:30.898,-0.06693,47.4
399361,2025-04-09 15:26:30.903,0.12104,47.44
399841,2025-04-09 15:26:30.908,-0.14813,47.49
400321,2025-04-09 15:26:30.913,0.14273,47.53
400801,2025-04-09 15:26:30.918,-0.10659,47.58
401281,2025-04-09 15:26:30.923,0.04793,47.62
401761,2025-04-09 15:26:30.928,0.02049,47.67
402241,2025-04-09 15:26:30.933,-0.08426,47.71
402721,2025-04-09 15:26:30.938,0.13035,47.76
403201,2025-04-09 15:26:30.943,-0.14969,47.8
403681,2025-04-09 15:26:30.948,0.1389,47.85
404161,2025-04-09 15:26:30.953,-0.10065,47.89
404641,2025-04-09 15:26:30.958,0.04293,47.94
405121,2025-04-09 15:26:30.963,0.02275,47.98
405601,2025-04-09 15:26:30.968,-0.08369,48.03
406081,2025-04-09 15:26:30.973,0.1285,48.07
406561,2025-04-09 15:26:30.978,-0.14913,48.12
407041,2025-04-09 15:26:30.983,0.14224,48.16
407521,2025-04-09 15:26:30.988,-0.1096,48.21
408001,2025-04-09 15:26:30.993,0.05755,48.25
408481,2025-04-09 15:26:30.998,0.00434,48.3
408961,2025-04-09 15:26:31.003,-0.06508,48.34
409441,2025-04-09 15:26:31.008,0.11425,48.39
409921,2025-04-09 15:26:31.013,-0.14371,48.43
410401,2025-04-09 15:26:31.018,0.14891,48.48
410881,2025-04-09 15:26:31.023,-0.12948,48.52
411361,2025-04-09 15:26:31.028,0.08908,48.57
411841,2025-04-09 15:26:31.033,-0.03462,48.61
412321,2025-04-09 15:26:31.038,-0.02496,48.66
412801,2025-04-09 15:26:31.043,0.08024,48.7
413281,2025-04-09 15:26:31.048,-0.12278,48.75
413761,2025-04-09 15:26:31.053,0.14637,48.79
414241,2025-04-09 15:26:31.058,-0.14788,48.84
414721,2025-04-09 15:26:31.063,0.12754,48.88
415201,2025-04-09 15:26:31.068,-0.08878,48.93
415681,2025-04-09 15:26:31.073,0.03756,48.97
416161,2025-04-09 15:26:31.078,0.01861,49.02
416641,2025-04-09 15:26:31.083,-0.07179,49.06
417121,2025-04-09 15:26:31.088,0.11473,49.11
417601,2025-04-09 15:26:31.093,-0.14186,49.15
418081,2025-04-09 15:26:31.098,0.14991,49.2
418561,2025-04-09 15:26:31.103,-0.13825,49.24
419041,2025-04-09 15:26:31.108,0.10883,49.29
419521,2025-04-09 15:26:31.113,-0.0658,49.33
420001,2025-04-09 15:26:31.118,0.01487,49.38
420481,2025-04-09 15:26:31.123,0.0375,49.42
420961,2025-04-09 15:26:31.128,-0.08493,49.47
421441,2025-04-09 15:26:31.133,0.12186,49.51
421921,2025-04-09 15:26:31.138,-0.1442,49.56
422401,2025-04-09 15:26:31.143,0.14971,49.6
422881,2025-04-09 15:26:31.148,-0.13818,49.65
423361,2025-04-09 15:26:31.153,0.11131,49.69
423841,2025-04-09 15:26:31.158,-0.07243,49.74
424321,2025-04-09 15:26:31.163,0.02605,49.78
424801,2025-04-09 15:26:31.168,0.02271,49.83
425281,2025-04-09 15:26:31.173,-0.0687,49.87
425761,2025-04-09 15:26:31.178,0.10725,49.92
426241,2025-04-09 15:26:31.183,-0.13467,49.96
426721,2025-04-09 15:26:31.188,0.14852,50.01
427201,2025-04-09 15:26:31.193,-0.1478,50.05
427681,2025-04-09 15:26:31.198,0.13296,50.1
428161,2025-04-09 15:26:31.203,-0.10579,50.14
428641,2025-04-09 15:26:31.208,0.06911,50.19
429121,2025-04-09 15:26:31.213,-0.02652,50.23
429601,2025-04-09 15:26:31.218,-0.01804,50.28
430081,2025-04-09 15:26:31.223,0.06062,50.32
430561,2025-04-09 15:26:31.228,-0.09762,50.37
431041,2025-04-09 15:26:31.233,0.1261,50.41
431521,2025-04-09 15:26:31.238,-0.14393,50.46
432001,2025-04-09 15:26:31.243,0.15,50.5
432481,2025-04-09 15:26:31.248,-0.14415,50.55
432961,2025-04-09 15:26:31.253,0.1272,50.59
433441,2025-04-09 15:26:31.258,-0.10075,50.64
433921,2025-04-09 15:26:31.263,0.06708,50.68
434401,2025-04-09 15:26:31.268,-0.02886,50.73
434881,2025-04-09 15:26:31.273,-0.01102,50.77
435361,2025-04-09 15:26:31.278,0.04973,50.82
435841,2025-04-09 15:26:31.283,-0.08463,50.86
436321,2025-04-09 15:26:31.288,0.1135,50.91
436801,2025-04-09 15:26:31.293,-0.13462,50.95
437281,2025-04-09 15:26:31.298,0.1469,51.0
437761,2025-04-09 15:26:31.303,-0.14984,51.04
438241,2025-04-09 15:26:31.308,0.14357,51.09
438721,2025-04-09 15:26:31.313,-0.12877,51.13
439201,2025-04-09 15:26:31.318,0.10661,51.18
439681,2025-04-09 15:26:31.323,-0.07861,51.22
440161,2025-04-09 15:26:31.328,0.04655,51.27
440641,2025-04-09 15:26:31.333,-0.01233,51.31
441121,2025-04-09 15:26:31.338,-0.02214,51.36
441601,2025-04-09 15:26:31.343,0.05504,51.4
442081,2025-04-09 15:26:31.348,-0.08476,51.45
442561,2025-04-09 15:26:31.353,0.10992,51.49
443041,2025-04-09 15:26:31.358,-0.12948,51.54
443521,2025-04-09 15:26:31.363,0.14272,51.58
444001,2025-04-09 15:26:31.368,-0.14926,51.63
444481,2025-04-09 15:26:31.373,0.14907,51.67
444961,2025-04-09 15:26:31.378,-0.14243,51.72
445441,2025-04-09 15:26:31.383,0.12987,51.76
445921,2025-04-09 15:26:31.388,-0.11216,51.81
446401,2025-04-09 15:26:31.393,0.09022,51.85
446881,2025-04-09 15:26:31.398,-0.06508,51.9
447361,2025-04-09 15:26:31.403,0.03785,51.94
447841,2025-04-09 15:26:31.408,-0.00963,51.99
448321,2025-04-09 15:26:31.413,-0.01852,52.03
448801,2025-04-09 15:26:31.418,0.04561,52.08
449281,2025-04-09 15:26:31.423,-0.07077,52.12
449761,2025-04-09 15:26:31.428,0.09325,52.17
450241,2025-04-09 15:26:31.433,-0.11245,52.21
450721,2025-04-09 15:26:31.438,0.12793,52.26
451201,2025-04-09 15:26:31.443,-0.13939,52.3
451681,2025-04-09 15:26:31.448,0.1467,52.35
452161,2025-04-09 15:26:31.453,-0.14985,52.39
452641,2025-04-09 15:26:31.458,0.14896,52.44
453121,2025-04-09 15:26:31.463,-0.14425,52.48
453601,2025-04-09 15:26:31.468,0.13606,52.53
454081,2025-04-09 15:26:31.473,-0.12475,52.57
454561,2025-04-09 15:26:31.478,0.11078,52.62
455041,2025-04-09 15:26:31.483,-0.0946,52.66
455521,2025-04-09 15:26:31.488,0.07671,52.71
456001,2025-04-09 15:26:31.493,-0.05759,52.75
456481,2025-04-09 15:26:31.498,0.0377,52.8
456961,2025-04-09 15:26:31.503,-0.0175,52.84
457441,2025-04-09 15:26:31.508,-0.0026,52.89
457921,2025-04-09 15:26:31.513,0.02224,52.93
458401,2025-04-09 15:26:31.518,-0.04109,52.98
458881,2025-04-09 15:26:31.523,0.05887,53.02
459361,2025-04-09 15:26:31.528,-0.07535,53.07
459841,2025-04-09 15:26:31.533,0.09035,53.11
460321,2025-04-09 15:26:31.538,-0.10375,53.16
460801,2025-04-09 15:26:31.543,0.11545,53.2
461281,2025-04-09 15:26:31.548,-0.1254,53.25
461761,2025-04-09 15:26:31.553,0.1336,53.29
462241,2025-04-09 15:26:31.558,-0.14007,53.34
462721,2025-04-09 15:26:31.563,0.14485,53.38
463201,2025-04-09 15:26:31.568,-0.14803,53.43
463681,2025-04-09 15:26:31.573,0.14968,53.47
464161,2025-04-09 15:26:31.578,-0.14993,53.52
464641,2025-04-09 15:26:31.583,0.14889,53.56
465121,2025-04-09 15:26:31.588,-0.14668,53.61
465601,2025-04-09 15:26:31.593,0.14343,53.65
466081,2025-04-09 15:26:31.598,-0.13927,53.7
466561,2025-04-09 15:26:31.603,0.13434,53.74
467041,2025-04-09 15:26:31.608,-0.12875,53.79
467521,2025-04-09 15:26:31.613,0.12263,53.83
468001,2025-04-09 15:26:31.618,-0.11608,53.88
468481,2025-04-09 15:26:31.623,0.10923,53.92
468961,2025-04-09 15:26:31.628,-0.10216,53.97
469441,2025-04-09 15:26:31.633,0.09498,54.01
469921,2025-04-09 15:26:31.638,-0.08775,54.06
470401,2025-04-09 15:26:31.643,0.08055,54.1
470881,2025-04-09 15:26:31.648,-0.07346,54.15
471361,2025-04-09 15:26:31.653,0.06652,54.19
471841,2025-04-09 15:26:31.658,-0.05979,54.24
472321,2025-04-09 15:26:31.663,0.05331,54.28
472801,2025-04-09 15:26:31.668,-0.04712,54.33
473281,2025-04-09 15:26:31.673,0.04124,54.37
473761,2025-04-09 15:26:31.678,-0.03571,54.42
474241,2025-04-09 15:26:31.683,0.03054,54.46
474721,2025-04-09 15:26:31.688,-0.02575,54.51
475201,2025-04-09 15:26:31.693,0.02135,54.55
475681,2025-04-09 15:26:31.698,-0.01735,54.6
476161,2025-04-09 15:26:31.703,0.01377,54.64
476641,2025-04-09 15:26:31.708,-0.0106,54.69
477121,2025-04-09 15:26:31.713,0.00785,54.73
477601,2025-04-09 15:26:31.718,-0.00552,54.78
478081,2025-04-09 15:26:31.723,0.00361,54.82
478561,2025-04-09 15:26:31.728,-0.00213,54.87
