Parameter,Value
Start Frequency,10.0
End Frequency,100.0
Frequency Duration,1.0
Smooth Transition,True
Pause Duration,1.0
Amplitude,0.25
Frequency Step,10.0
Total Duration,10.0
Gradual Amplitude Increase,False
Amplitude Rise Time,0.5
Amplitude Start,0.1
Amplitude End,0.2
Sample Rate,96000

Sample Number,Timestamp,Sine value,Frequency (Hz)
479041,2025-04-09 15:27:50.637,0.00178,54.91
479521,2025-04-09 15:27:50.642,-0.00072,54.96
480001,2025-04-09 15:27:50.647,0.00037,55.0
480481,2025-04-09 15:27:50.652,-0.00072,55.05
480961,2025-04-09 15:27:50.657,0.00178,55.09
481441,2025-04-09 15:27:50.662,-0.00355,55.14
481921,2025-04-09 15:27:50.667,0.00603,55.18
482401,2025-04-09 15:27:50.672,-0.00921,55.23
482881,2025-04-09 15:27:50.677,0.01309,55.27
483361,2025-04-09 15:27:50.682,-0.01768,55.32
483841,2025-04-09 15:27:50.687,0.02296,55.36
484321,2025-04-09 15:27:50.692,-0.02894,55.41
484801,2025-04-09 15:27:50.697,0.0356,55.45
485281,2025-04-09 15:27:50.702,-0.04293,55.5
485761,2025-04-09 15:27:50.707,0.05091,55.54
486241,2025-04-09 15:27:50.712,-0.05953,55.59
486721,2025-04-09 15:27:50.717,0.06875,55.63
487201,2025-04-09 15:27:50.722,-0.07855,55.68
487681,2025-04-09 15:27:50.727,0.08887,55.72
488161,2025-04-09 15:27:50.732,-0.09967,55.77
488641,2025-04-09 15:27:50.737,0.11089,55.81
489121,2025-04-09 15:27:50.742,-0.12245,55.86
489601,2025-04-09 15:27:50.747,0.13428,55.9
490081,2025-04-09 15:27:50.752,-0.14627,55.95
490561,2025-04-09 15:27:50.757,0.15832,55.99
491041,2025-04-09 15:27:50.762,-0.1703,56.04
491521,2025-04-09 15:27:50.767,0.18208,56.08
492001,2025-04-09 15:27:50.772,-0.1935,56.13
492481,2025-04-09 15:27:50.777,0.2044,56.17
492961,2025-04-09 15:27:50.782,-0.2146,56.22
493441,2025-04-09 15:27:50.787,0.22391,56.26
493921,2025-04-09 15:27:50.792,-0.23214,56.31
494401,2025-04-09 15:27:50.797,0.23906,56.35
494881,2025-04-09 15:27:50.802,-0.24447,56.4
495361,2025-04-09 15:27:50.807,0.24815,56.44
495841,2025-04-09 15:27:50.812,-0.24989,56.49
496321,2025-04-09 15:27:50.817,0.24947,56.53
496801,2025-04-09 15:27:50.822,-0.2467,56.58
497281,2025-04-09 15:27:50.827,0.24141,56.62
497761,2025-04-09 15:27:50.832,-0.23343,56.67
498241,2025-04-09 15:27:50.837,0.22264,56.71
498721,2025-04-09 15:27:50.842,-0.20897,56.76
499201,2025-04-09 15:27:50.847,0.19237,56.8
499681,2025-04-09 15:27:50.852,-0.17287,56.85
500161,2025-04-09 15:27:50.857,0.15054,56.89
500641,2025-04-09 15:27:50.862,-0.12553,56.94
501121,2025-04-09 15:27:50.867,0.09805,56.98
501601,2025-04-09 15:27:50.872,-0.06842,57.03
502081,2025-04-09 15:27:50.877,0.037,57.07
502561,2025-04-09 15:27:50.882,-0.00427,57.12
503041,2025-04-09 15:27:50.887,-0.02924,57.16
503521,2025-04-09 15:27:50.892,0.06291,57.21
504001,2025-04-09 15:27:50.897,-0.09605,57.25
504481,2025-04-09 15:27:50.902,0.12791,57.3
504961,2025-04-09 15:27:50.907,-0.15773,57.34
505441,2025-04-09 15:27:50.912,0.18468,57.39
505921,2025-04-09 15:27:50.917,-0.20796,57.43
506401,2025-04-09 15:27:50.922,0.2268,57.48
506881,2025-04-09 15:27:50.927,-0.24045,57.52
507361,2025-04-09 15:27:50.932,0.24827,57.57
507841,2025-04-09 15:27:50.937,-0.24975,57.61
508321,2025-04-09 15:27:50.942,0.24449,57.66
508801,2025-04-09 15:27:50.947,-0.23229,57.7
509281,2025-04-09 15:27:50.952,0.21317,57.75
509761,2025-04-09 15:27:50.957,-0.18736,57.79
510241,2025-04-09 15:27:50.962,0.15534,57.84
510721,2025-04-09 15:27:50.967,-0.11786,57.88
511201,2025-04-09 15:27:50.972,0.07592,57.93
511681,2025-04-09 15:27:50.977,-0.03076,57.97
512161,2025-04-09 15:27:50.982,-0.01616,58.02
512641,2025-04-09 15:27:50.987,0.06319,58.06
513121,2025-04-09 15:27:50.992,-0.10856,58.11
513601,2025-04-09 15:27:50.997,0.15044,58.15
514081,2025-04-09 15:27:51.002,-0.187,58.2
514561,2025-04-09 15:27:51.007,0.21651,58.24
515041,2025-04-09 15:27:51.012,-0.23742,58.29
515521,2025-04-09 15:27:51.017,0.24847,58.33
516001,2025-04-09 15:27:51.022,-0.24875,58.38
516481,2025-04-09 15:27:51.027,0.23783,58.42
516961,2025-04-09 15:27:51.032,-0.21575,58.47
517441,2025-04-09 15:27:51.037,0.18313,58.51
517921,2025-04-09 15:27:51.042,-0.14117,58.56
518401,2025-04-09 15:27:51.047,0.09163,58.6
518881,2025-04-09 15:27:51.052,-0.03678,58.65
519361,2025-04-09 15:27:51.057,-0.02067,58.69
519841,2025-04-09 15:27:51.062,0.0777,58.74
520321,2025-04-09 15:27:51.067,-0.13113,58.78
520801,2025-04-09 15:27:51.072,0.17777,58.83
521281,2025-04-09 15:27:51.077,-0.21469,58.87
521761,2025-04-09 15:27:51.082,0.23932,58.92
522241,2025-04-09 15:27:51.087,-0.24974,58.96
522721,2025-04-09 15:27:51.092,0.2448,59.01
523201,2025-04-09 15:27:51.097,-0.22431,59.05
523681,2025-04-09 15:27:51.102,0.18907,59.1
524161,2025-04-09 15:27:51.107,-0.14094,59.14
524641,2025-04-09 15:27:51.112,0.08275,59.19
525121,2025-04-09 15:27:51.117,-0.01824,59.23
525601,2025-04-09 15:27:51.122,-0.04824,59.28
526081,2025-04-09 15:27:51.127,0.11193,59.32
526561,2025-04-09 15:27:51.132,-0.16803,59.37
527041,2025-04-09 15:27:51.137,0.21207,59.41
527521,2025-04-09 15:27:51.142,-0.24029,59.46
528001,2025-04-09 15:27:51.147,0.25,59.5
528481,2025-04-09 15:27:51.152,-0.23985,59.55
528961,2025-04-09 15:27:51.157,0.21008,59.59
529441,2025-04-09 15:27:51.162,-0.16259,59.64
529921,2025-04-09 15:27:51.167,0.10089,59.68
530401,2025-04-09 15:27:51.172,-0.02991,59.73
530881,2025-04-09 15:27:51.177,-0.04435,59.77
531361,2025-04-09 15:27:51.182,0.11533,59.82
531841,2025-04-09 15:27:51.187,-0.17643,59.86
532321,2025-04-09 15:27:51.192,0.22168,59.91
532801,2025-04-09 15:27:51.197,-0.24635,59.95
533281,2025-04-09 15:27:51.202,0.2475,60.0
533761,2025-04-09 15:27:51.207,-0.22438,60.04
534241,2025-04-09 15:27:51.212,0.17864,60.09
534721,2025-04-09 15:27:51.217,-0.11435,60.13
535201,2025-04-09 15:27:51.222,0.03769,60.18
535681,2025-04-09 15:27:51.227,0.04359,60.22
536161,2025-04-09 15:27:51.232,-0.12088,60.27
536641,2025-04-09 15:27:51.237,0.18564,60.31
537121,2025-04-09 15:27:51.242,-0.23038,60.36
537601,2025-04-09 15:27:51.247,0.24954,60.4
538081,2025-04-09 15:27:51.252,-0.24028,60.45
538561,2025-04-09 15:27:51.257,0.20299,60.49
539041,2025-04-09 15:27:51.262,-0.1414,60.54
539521,2025-04-09 15:27:51.267,0.06233,60.58
540001,2025-04-09 15:27:51.272,0.02497,60.63
540481,2025-04-09 15:27:51.277,-0.10984,60.67
540961,2025-04-09 15:27:51.282,0.18151,60.72
541441,2025-04-09 15:27:51.287,-0.23048,60.76
541921,2025-04-09 15:27:51.292,0.24985,60.81
542401,2025-04-09 15:27:51.297,-0.23637,60.85
542881,2025-04-09 15:27:51.302,0.19109,60.9
543361,2025-04-09 15:27:51.307,-0.11947,60.94
543841,2025-04-09 15:27:51.312,0.03083,60.99
544321,2025-04-09 15:27:51.317,0.06278,61.03
544801,2025-04-09 15:27:51.322,-0.14812,61.08
545281,2025-04-09 15:27:51.327,0.21267,61.12
545761,2025-04-09 15:27:51.332,-0.2465,61.17
546241,2025-04-09 15:27:51.337,0.24391,61.21
546721,2025-04-09 15:27:51.342,-0.20451,61.26
547201,2025-04-09 15:27:51.347,0.13355,61.3
547681,2025-04-09 15:27:51.352,-0.04139,61.35
548161,2025-04-09 15:27:51.357,-0.05791,61.39
548641,2025-04-09 15:27:51.362,0.14863,61.44
549121,2025-04-09 15:27:51.367,-0.21591,61.48
549601,2025-04-09 15:27:51.372,0.24821,61.53
550081,2025-04-09 15:27:51.377,-0.23945,61.57
550561,2025-04-09 15:27:51.382,0.19027,61.62
551041,2025-04-09 15:27:51.387,-0.10828,61.66
551521,2025-04-09 15:27:51.392,0.00701,61.71
552001,2025-04-09 15:27:51.397,0.09612,61.75
552481,2025-04-09 15:27:51.402,-0.18282,61.8
552961,2025-04-09 15:27:51.407,0.23713,61.84
553441,2025-04-09 15:27:51.412,-0.24852,61.89
553921,2025-04-09 15:27:51.417,0.21405,61.93
554401,2025-04-09 15:27:51.422,-0.1393,61.98
554881,2025-04-09 15:27:51.427,0.03769,62.02
555361,2025-04-09 15:27:51.432,0.07176,62.07
555841,2025-04-09 15:27:51.437,-0.16792,62.11
556321,2025-04-09 15:27:51.442,0.23159,62.16
556801,2025-04-09 15:27:51.447,-0.24948,62.2
557281,2025-04-09 15:27:51.452,0.21713,62.25
557761,2025-04-09 15:27:51.457,-0.14024,62.29
558241,2025-04-09 15:27:51.462,0.03392,62.34
558721,2025-04-09 15:27:51.467,0.08011,62.38
559201,2025-04-09 15:27:51.472,-0.17782,62.43
559681,2025-04-09 15:27:51.477,0.23797,62.47
560161,2025-04-09 15:27:51.482,-0.24684,62.52
560641,2025-04-09 15:27:51.487,0.20159,62.56
561121,2025-04-09 15:27:51.492,-0.11133,62.61
561601,2025-04-09 15:27:51.497,-0.00443,62.65
562081,2025-04-09 15:27:51.502,0.11981,62.7
562561,2025-04-09 15:27:51.507,-0.20828,62.74
563041,2025-04-09 15:27:51.512,0.24879,62.79
563521,2025-04-09 15:27:51.517,-0.23102,62.83
564001,2025-04-09 15:27:51.522,0.15821,62.88
564481,2025-04-09 15:27:51.527,-0.04696,62.92
564961,2025-04-09 15:27:51.532,-0.07628,62.97
565441,2025-04-09 15:27:51.537,0.18141,63.01
565921,2025-04-09 15:27:51.542,-0.24197,63.06
566401,2025-04-09 15:27:51.547,0.24202,63.1
566881,2025-04-09 15:27:51.552,-0.18056,63.15
567361,2025-04-09 15:27:51.557,0.07242,63.19
567841,2025-04-09 15:27:51.562,0.05508,63.24
568321,2025-04-09 15:27:51.567,-0.16875,63.28
568801,2025-04-09 15:27:51.572,0.23822,63.33
569281,2025-04-09 15:27:51.577,-0.24417,63.37
569761,2025-04-09 15:27:51.582,0.184,63.42
570241,2025-04-09 15:27:51.587,-0.07316,63.46
570721,2025-04-09 15:27:51.592,-0.05845,63.51
571201,2025-04-09 15:27:51.597,0.17435,63.55
571681,2025-04-09 15:27:51.602,-0.24157,63.6
572161,2025-04-09 15:27:51.607,0.24019,63.64
572641,2025-04-09 15:27:51.612,-0.16957,63.69
573121,2025-04-09 15:27:51.617,0.04926,63.73
573601,2025-04-09 15:27:51.622,0.0861,63.78
574081,2025-04-09 15:27:51.627,-0.19651,63.82
574561,2025-04-09 15:27:51.632,0.24847,63.87
575041,2025-04-09 15:27:51.637,-0.22537,63.91
575521,2025-04-09 15:27:51.642,0.13321,63.96
576001,2025-04-09 15:27:51.647,0.00053,64.0
576481,2025-04-09 15:27:51.652,-0.1347,64.05
576961,2025-04-09 15:27:51.657,0.22703,64.09
577441,2025-04-09 15:27:51.662,-0.24754,64.14
577921,2025-04-09 15:27:51.667,0.18862,64.18
578401,2025-04-09 15:27:51.672,-0.06829,64.23
578881,2025-04-09 15:27:51.677,-0.07492,64.27
579361,2025-04-09 15:27:51.682,0.19399,64.32
579841,2025-04-09 15:27:51.687,-0.24885,64.36
580321,2025-04-09 15:27:51.692,0.22015,64.41
580801,2025-04-09 15:27:51.697,-0.11651,64.45
581281,2025-04-09 15:27:51.702,-0.02754,64.5
581761,2025-04-09 15:27:51.707,0.16265,64.54
582241,2025-04-09 15:27:51.712,-0.2415,64.59
582721,2025-04-09 15:27:51.717,0.23551,64.63
583201,2025-04-09 15:27:51.722,-0.14571,64.68
583681,2025-04-09 15:27:51.727,0.00323,64.72
584161,2025-04-09 15:27:51.732,0.141,64.77
584641,2025-04-09 15:27:51.737,-0.23427,64.81
585121,2025-04-09 15:27:51.742,0.24152,64.86
585601,2025-04-09 15:27:51.747,-0.15893,64.9
586081,2025-04-09 15:27:51.752,0.01636,64.95
586561,2025-04-09 15:27:51.757,0.13296,64.99
587041,2025-04-09 15:27:51.762,-0.23208,65.04
587521,2025-04-09 15:27:51.767,0.24216,65.08
588001,2025-04-09 15:27:51.772,-0.15817,65.13
588481,2025-04-09 15:27:51.777,0.01185,65.17
588961,2025-04-09 15:27:51.782,0.13971,65.22
589441,2025-04-09 15:27:51.787,-0.23614,65.26
589921,2025-04-09 15:27:51.792,0.23797,65.31
590401,2025-04-09 15:27:51.797,-0.1433,65.35
590881,2025-04-09 15:27:51.802,-0.01033,65.4
591361,2025-04-09 15:27:51.807,0.16027,65.44
591841,2025-04-09 15:27:51.812,-0.24411,65.49
592321,2025-04-09 15:27:51.817,0.2259,65.53
592801,2025-04-09 15:27:51.822,-0.11212,65.58
593281,2025-04-09 15:27:51.827,-0.04986,65.62
593761,2025-04-09 15:27:51.832,0.191,65.67
594241,2025-04-09 15:27:51.837,-0.24989,65.71
594721,2025-04-09 15:27:51.842,0.19984,65.76
595201,2025-04-09 15:27:51.847,-0.06162,65.8
595681,2025-04-09 15:27:51.852,-0.10443,65.85
596161,2025-04-09 15:27:51.857,0.22434,65.89
596641,2025-04-09 15:27:51.862,-0.24349,65.94
597121,2025-04-09 15:27:51.867,0.15203,65.98
597601,2025-04-09 15:27:51.872,0.0094,66.03
598081,2025-04-09 15:27:51.877,-0.16705,66.07
598561,2025-04-09 15:27:51.882,0.24748,66.12
599041,2025-04-09 15:27:51.887,-0.21212,66.16
599521,2025-04-09 15:27:51.892,0.07637,66.21
600001,2025-04-09 15:27:51.897,0.0962,66.25
600481,2025-04-09 15:27:51.902,-0.22317,66.3
600961,2025-04-09 15:27:51.907,0.24262,66.34
601441,2025-04-09 15:27:51.912,-0.14389,66.39
601921,2025-04-09 15:27:51.917,-0.02582,66.43
602401,2025-04-09 15:27:51.922,0.18331,66.48
602881,2025-04-09 15:27:51.927,-0.24992,66.52
603361,2025-04-09 15:27:51.932,0.19122,66.57
603841,2025-04-09 15:27:51.937,-0.03558,66.61
604321,2025-04-09 15:27:51.942,-0.13869,66.66
604801,2025-04-09 15:27:51.947,0.24229,66.7
605281,2025-04-09 15:27:51.952,-0.22087,66.75
605761,2025-04-09 15:27:51.957,0.08428,66.79
606241,2025-04-09 15:27:51.962,0.09697,66.84
606721,2025-04-09 15:27:51.967,-0.22751,66.88
607201,2025-04-09 15:27:51.972,0.23727,66.93
607681,2025-04-09 15:27:51.977,-0.11978,66.97
608161,2025-04-09 15:27:51.982,-0.06278,67.02
608641,2025-04-09 15:27:51.987,0.21173,67.06
609121,2025-04-09 15:27:51.992,-0.24509,67.11
609601,2025-04-09 15:27:51.997,0.14327,67.15
610081,2025-04-09 15:27:52.002,0.03849,67.2
610561,2025-04-09 15:27:52.007,-0.19924,67.24
611041,2025-04-09 15:27:52.012,0.24814,67.29
611521,2025-04-09 15:27:52.017,-0.15633,67.33
612001,2025-04-09 15:27:52.022,-0.0251,67.38
612481,2025-04-09 15:27:52.027,0.19261,67.42
612961,2025-04-09 15:27:52.032,-0.24898,67.47
613441,2025-04-09 15:27:52.037,0.16022,67.51
613921,2025-04-09 15:27:52.042,0.02291,67.56
614401,2025-04-09 15:27:52.047,-0.19301,67.6
614881,2025-04-09 15:27:52.052,0.24864,67.65
615361,2025-04-09 15:27:52.057,-0.15535,67.69
615841,2025-04-09 15:27:52.062,-0.03197,67.74
616321,2025-04-09 15:27:52.067,0.20038,67.78
616801,2025-04-09 15:27:52.072,-0.24667,67.83
617281,2025-04-09 15:27:52.077,0.14119,67.87
617761,2025-04-09 15:27:52.082,0.0521,67.92
618241,2025-04-09 15:27:52.087,-0.2134,67.96
618721,2025-04-09 15:27:52.092,0.24109,68.01
619201,2025-04-09 15:27:52.097,-0.11644,68.05
619681,2025-04-09 15:27:52.102,-0.08264,68.1
620161,2025-04-09 15:27:52.107,0.22931,68.14
620641,2025-04-09 15:27:52.112,-0.22855,68.19
621121,2025-04-09 15:27:52.117,0.0795,68.23
621601,2025-04-09 15:27:52.122,0.12184,68.28
622081,2025-04-09 15:27:52.127,-0.24363,68.32
622561,2025-04-09 15:27:52.132,0.20461,68.37
623041,2025-04-09 15:27:52.137,-0.02931,68.41
623521,2025-04-09 15:27:52.142,-0.16606,68.46
624001,2025-04-09 15:27:52.147,0.25,68.5
624481,2025-04-09 15:27:52.152,-0.16459,68.55
624961,2025-04-09 15:27:52.157,-0.03335,68.59
625441,2025-04-09 15:27:52.162,0.20889,68.64
625921,2025-04-09 15:27:52.167,-0.24051,68.68
626401,2025-04-09 15:27:52.172,0.10499,68.73
626881,2025-04-09 15:27:52.177,0.10431,68.77
627361,2025-04-09 15:27:52.182,-0.24069,68.82
627841,2025-04-09 15:27:52.187,0.20695,68.86
628321,2025-04-09 15:27:52.192,-0.02567,68.91
628801,2025-04-09 15:27:52.197,-0.17443,68.95
629281,2025-04-09 15:27:52.202,0.24921,69.0
629761,2025-04-09 15:27:52.207,-0.14336,69.04
630241,2025-04-09 15:27:52.212,-0.06737,69.09
630721,2025-04-09 15:27:52.217,0.22913,69.13
631201,2025-04-09 15:27:52.222,-0.22201,69.18
631681,2025-04-09 15:27:52.227,0.04992,69.22
632161,2025-04-09 15:27:52.232,0.15988,69.27
632641,2025-04-09 15:27:52.237,-0.24995,69.31
633121,2025-04-09 15:27:52.242,0.15119,69.36
633601,2025-04-09 15:27:52.247,0.06279,69.4
634081,2025-04-09 15:27:52.252,-0.22921,69.45
634561,2025-04-09 15:27:52.257,0.2196,69.49
635041,2025-04-09 15:27:52.262,-0.03998,69.54
635521,2025-04-09 15:27:52.267,-0.17115,69.58
636001,2025-04-09 15:27:52.272,0.24873,69.63
636481,2025-04-09 15:27:52.277,-0.13061,69.67
636961,2025-04-09 15:27:52.282,-0.09121,69.72
637441,2025-04-09 15:27:52.287,0.24085,69.76
637921,2025-04-09 15:27:52.292,-0.19789,69.81
638401,2025-04-09 15:27:52.297,-0.00458,69.85
638881,2025-04-09 15:27:52.302,0.20376,69.9
639361,2025-04-09 15:27:52.307,-0.23736,69.94
639841,2025-04-09 15:27:52.312,0.07659,69.99
640321,2025-04-09 15:27:52.317,0.1476,70.03
640801,2025-04-09 15:27:52.322,-0.24999,70.08
641281,2025-04-09 15:27:52.327,0.14437,70.12
641761,2025-04-09 15:27:52.332,0.08238,70.17
642241,2025-04-09 15:27:52.337,-0.24021,70.21
642721,2025-04-09 15:27:52.342,0.19496,70.26
643201,2025-04-09 15:27:52.347,0.01636,70.3
643681,2025-04-09 15:27:52.352,-0.2141,70.35
644161,2025-04-09 15:27:52.357,0.22797,70.39
644641,2025-04-09 15:27:52.362,-0.04461,70.44
645121,2025-04-09 15:27:52.367,-0.17791,70.48
645601,2025-04-09 15:27:52.372,0.24526,70.53
646081,2025-04-09 15:27:52.377,-0.09708,70.57
646561,2025-04-09 15:27:52.382,-0.13719,70.62
647041,2025-04-09 15:27:52.387,0.24999,70.66
647521,2025-04-09 15:27:52.392,-0.13967,70.71
648001,2025-04-09 15:27:52.397,-0.09629,70.75
648481,2025-04-09 15:27:52.402,0.24576,70.8
648961,2025-04-09 15:27:52.407,-0.17247,70.84
649441,2025-04-09 15:27:52.412,-0.05829,70.89
649921,2025-04-09 15:27:52.417,0.23602,70.93
650401,2025-04-09 15:27:52.422,-0.19652,70.98
650881,2025-04-09 15:27:52.427,-0.02514,71.02
651361,2025-04-09 15:27:52.432,0.22378,71.07
651841,2025-04-09 15:27:52.437,-0.2133,71.11
652321,2025-04-09 15:27:52.442,0.00211,71.16
652801,2025-04-09 15:27:52.447,0.21145,71.2
653281,2025-04-09 15:27:52.452,-0.2244,71.25
653761,2025-04-09 15:27:52.457,0.023,71.29
654241,2025-04-09 15:27:52.462,0.20082,71.34
654721,2025-04-09 15:27:52.467,-0.23125,71.38
655201,2025-04-09 15:27:52.472,0.03746,71.43
655681,2025-04-09 15:27:52.477,0.19317,71.47
656161,2025-04-09 15:27:52.482,-0.23497,71.52
656641,2025-04-09 15:27:52.487,0.04555,71.56
657121,2025-04-09 15:27:52.492,0.18925,71.61
657601,2025-04-09 15:27:52.497,-0.2363,71.65
658081,2025-04-09 15:27:52.502,0.04736,71.7
658561,2025-04-09 15:27:52.507,0.18943,71.74
659041,2025-04-09 15:27:52.512,-0.2355,71.79
659521,2025-04-09 15:27:52.517,0.04292,71.83
660001,2025-04-09 15:27:52.522,0.19369,71.88
660481,2025-04-09 15:27:52.527,-0.23242,71.92
660961,2025-04-09 15:27:52.532,0.03216,71.97
661441,2025-04-09 15:27:52.537,0.20165,72.01
661921,2025-04-09 15:27:52.542,-0.22643,72.06
662401,2025-04-09 15:27:52.547,0.015,72.1
662881,2025-04-09 15:27:52.552,0.21248,72.15
663361,2025-04-09 15:27:52.557,-0.2165,72.19
663841,2025-04-09 15:27:52.562,-0.0086,72.24
664321,2025-04-09 15:27:52.567,0.22488,72.28
664801,2025-04-09 15:27:52.572,-0.20126,72.33
665281,2025-04-09 15:27:52.577,-0.03841,72.37
665761,2025-04-09 15:27:52.582,0.23701,72.42
666241,2025-04-09 15:27:52.587,-0.17915,72.46
666721,2025-04-09 15:27:52.592,-0.07378,72.51
667201,2025-04-09 15:27:52.597,0.2464,72.55
667681,2025-04-09 15:27:52.602,-0.14862,72.6
668161,2025-04-09 15:27:52.607,-0.11329,72.64
668641,2025-04-09 15:27:52.612,0.24999,72.69
669121,2025-04-09 15:27:52.617,-0.10849,72.73
669601,2025-04-09 15:27:52.622,-0.15457,72.78
670081,2025-04-09 15:27:52.627,0.2443,72.82
670561,2025-04-09 15:27:52.632,-0.05839,72.87
671041,2025-04-09 15:27:52.637,-0.19398,72.91
671521,2025-04-09 15:27:52.642,0.22575,72.96
672001,2025-04-09 15:27:52.647,0.00072,73.0
672481,2025-04-09 15:27:52.652,-0.22666,73.05
672961,2025-04-09 15:27:52.657,0.19126,73.09
673441,2025-04-09 15:27:52.662,0.06595,73.14
673921,2025-04-09 15:27:52.667,-0.24669,73.18
674401,2025-04-09 15:27:52.672,0.1391,73.23
674881,2025-04-09 15:27:52.677,0.13205,73.27
675361,2025-04-09 15:27:52.682,-0.24772,73.32
675841,2025-04-09 15:27:52.687,0.06995,73.36
676321,2025-04-09 15:27:52.692,0.19131,73.41
676801,2025-04-09 15:27:52.697,-0.22418,73.45
677281,2025-04-09 15:27:52.702,-0.01208,73.5
677761,2025-04-09 15:27:52.707,0.23406,73.54
678241,2025-04-09 15:27:52.712,-0.17285,73.59
678721,2025-04-09 15:27:52.717,-0.09866,73.63
679201,2025-04-09 15:27:52.722,0.24999,73.68
679681,2025-04-09 15:27:52.727,-0.09484,73.72
680161,2025-04-09 15:27:52.732,-0.17733,73.77
680641,2025-04-09 15:27:52.737,0.23044,73.81
681121,2025-04-09 15:27:52.742,0.00267,73.86
681601,2025-04-09 15:27:52.747,-0.23272,73.9
682081,2025-04-09 15:27:52.752,0.17148,73.95
682561,2025-04-09 15:27:52.757,0.10555,73.99
683041,2025-04-09 15:27:52.762,-0.24955,74.04
683521,2025-04-09 15:27:52.767,0.07714,74.08
684001,2025-04-09 15:27:52.772,0.19373,74.13
684481,2025-04-09 15:27:52.777,-0.2171,74.17
684961,2025-04-09 15:27:52.782,-0.03834,74.22
685441,2025-04-09 15:27:52.787,0.24461,74.26
685921,2025-04-09 15:27:52.792,-0.13435,74.31
686401,2025-04-09 15:27:52.797,-0.15071,74.35
686881,2025-04-09 15:27:52.802,0.23931,74.4
687361,2025-04-09 15:27:52.807,-0.01432,74.44
687841,2025-04-09 15:27:52.812,-0.22975,74.49
688321,2025-04-09 15:27:52.817,0.17047,74.53
688801,2025-04-09 15:27:52.822,0.11505,74.58
689281,2025-04-09 15:27:52.827,-0.2476,74.62
689761,2025-04-09 15:27:52.832,0.04914,74.67
690241,2025-04-09 15:27:52.837,0.21549,74.71
690721,2025-04-09 15:27:52.842,-0.18989,74.76
691201,2025-04-09 15:27:52.847,-0.09274,74.8
691681,2025-04-09 15:27:52.852,0.24963,74.85
692161,2025-04-09 15:27:52.857,-0.06614,74.89
692641,2025-04-09 15:27:52.862,-0.2081,74.94
693121,2025-04-09 15:27:52.867,0.19649,74.98
693601,2025-04-09 15:27:52.872,0.08633,75.03
694081,2025-04-09 15:27:52.877,-0.24979,75.07
694561,2025-04-09 15:27:52.882,0.06594,75.12
695041,2025-04-09 15:27:52.887,0.21014,75.16
695521,2025-04-09 15:27:52.892,-0.19191,75.21
696001,2025-04-09 15:27:52.897,-0.09639,75.25
696481,2025-04-09 15:27:52.902,0.24878,75.3
696961,2025-04-09 15:27:52.907,-0.04855,75.34
697441,2025-04-09 15:27:52.912,-0.22096,75.39
697921,2025-04-09 15:27:52.917,0.175,75.43
698401,2025-04-09 15:27:52.922,0.12198,75.48
698881,2025-04-09 15:27:52.927,-0.2436,75.52
699361,2025-04-09 15:27:52.932,0.01331,75.57
699841,2025-04-09 15:27:52.937,0.23647,75.61
700321,2025-04-09 15:27:52.942,-0.14217,75.66
700801,2025-04-09 15:27:52.947,-0.15996,75.7
701281,2025-04-09 15:27:52.952,0.2277,75.75
701761,2025-04-09 15:27:52.957,0.03973,75.79
702241,2025-04-09 15:27:52.962,-0.24866,75.84
702721,2025-04-09 15:27:52.967,0.08895,75.88
703201,2025-04-09 15:27:52.972,0.20329,75.93
703681,2025-04-09 15:27:52.977,-0.19202,75.97
704161,2025-04-09 15:27:52.982,-0.1072,76.02
704641,2025-04-09 15:27:52.987,0.2453,76.06
705121,2025-04-09 15:27:52.992,-0.01298,76.11
705601,2025-04-09 15:27:52.997,-0.23918,76.15
706081,2025-04-09 15:27:53.002,0.12762,76.2
706561,2025-04-09 15:27:53.007,0.17888,76.24
707041,2025-04-09 15:27:53.012,-0.21147,76.29
707521,2025-04-09 15:27:53.017,-0.08114,76.33
708001,2025-04-09 15:27:53.022,0.24872,76.38
708481,2025-04-09 15:27:53.027,-0.03116,76.42
708961,2025-04-09 15:27:53.032,-0.23497,76.47
709441,2025-04-09 15:27:53.037,0.13474,76.51
709921,2025-04-09 15:27:53.042,0.17649,76.56
710401,2025-04-09 15:27:53.047,-0.21065,76.6
710881,2025-04-09 15:27:53.052,-0.08725,76.65
711361,2025-04-09 15:27:53.057,0.2473,76.69
711841,2025-04-09 15:27:53.062,-0.01485,76.74
712321,2025-04-09 15:27:53.067,-0.24139,76.78
712801,2025-04-09 15:27:53.072,0.1119,76.83
713281,2025-04-09 15:27:53.077,0.19717,76.87
713761,2025-04-09 15:27:53.082,-0.18903,76.92
714241,2025-04-09 15:27:53.087,-0.12444,76.96
714721,2025-04-09 15:27:53.092,0.2364,77.01
715201,2025-04-09 15:27:53.097,0.03603,77.05
715681,2025-04-09 15:27:53.102,-0.24981,77.1
716161,2025-04-09 15:27:53.107,0.05466,77.14
716641,2025-04-09 15:27:53.112,0.23039,77.19
717121,2025-04-09 15:27:53.117,-0.13578,77.23
717601,2025-04-09 15:27:53.122,-0.18347,77.28
718081,2025-04-09 15:27:53.127,0.19838,77.32
718561,2025-04-09 15:27:53.132,0.11705,77.37
719041,2025-04-09 15:27:53.137,-0.23706,77.41
719521,2025-04-09 15:27:53.142,-0.04027,77.46
