Czas startu pomiaru,Częstotliwość [Hz],Czas trwania [s],Zakres [g],Skala divisor,Czas próbkowania [s]
2025-04-08 00:39:39.394536,50,10,16,1365,0.005
Minimalne przemieszczenie [mm],Maksymalne przemieszczenie [mm]
-258.84249084249024,227.60439560439622
Czas [UTC],Numer próbki,Droga [mm],Wartość sygnału audio
2025-04-08 00:39:55.544456,853,0.0,-0.020512360213530315
2025-04-08 00:39:55.550530,854,0.0,-0.019814614319939687
2025-04-08 00:39:55.556606,855,0.0,-0.019115862870137265
2025-04-08 00:39:55.562720,856,0.0,-0.01841614132450823
2025-04-08 00:39:55.568800,857,0.0,-0.01771548519266863
2025-04-08 00:39:55.574878,858,0.0,-0.01701393003166328
2025-04-08 00:39:55.581014,859,0.0,-0.016311511444160848
2025-04-08 00:39:55.587149,860,0.0,-0.015608265076647358
2025-04-08 00:39:55.593263,861,0.0,-0.01490422661761744
2025-04-08 00:39:55.599375,862,0.0,-0.014199431795762607
2025-04-08 00:39:55.605485,863,0.0,-0.013493916378158785
2025-04-08 00:39:55.611595,864,0.0,-0.012787716168450664
2025-04-08 00:39:55.617772,865,0.0,-0.012080867005034641
2025-04-08 00:39:55.623937,866,10.754578754579358,-0.011373404759240889
2025-04-08 00:39:55.630055,867,0.0,-0.010665365333512058
2025-04-08 00:39:55.636173,868,0.0,-0.009956784659581643
2025-04-08 00:39:55.642285,869,0.0,-0.009247698696650783
2025-04-08 00:39:55.648397,870,0.0,-0.008538143429562868
2025-04-08 00:39:55.654512,871,0.0,-0.007828154866977632
2025-04-08 00:39:55.660629,872,0.0,-0.007117769039544045
2025-04-08 00:39:55.666773,873,0.0,-0.006407021998071203
2025-04-08 00:39:55.672884,874,0.0,-0.005695949811699609
2025-04-08 00:39:55.678993,875,0.0,-0.00498458856606976
2025-04-08 00:39:55.685075,876,0.0,-0.004272974361491657
2025-04-08 00:39:55.691149,877,0.0,-0.0035611433111126887
2025-04-08 00:39:55.697227,878,0.0,-0.0028491315390845196
2025-04-08 00:39:55.703305,879,0.0,-0.002136975178730112
2025-04-08 00:39:55.709381,880,-12.688644688644057,-0.0014247103707102928
2025-04-08 00:39:55.715460,881,0.0,-0.0007123732611890593
2025-04-08 00:39:55.721535,882,0.0,-2.4492935982947065e-17
2025-04-08 00:39:55.727630,883,0.0,0.0007123732611890992
2025-04-08 00:39:55.733720,884,0.0,0.0014247103707103327
2025-04-08 00:39:55.739813,885,0.0,0.002136975178730152
2025-04-08 00:39:55.745895,886,0.0,0.002849131539084471
2025-04-08 00:39:55.751971,887,0.0,0.003561143311112728
2025-04-08 00:39:55.758048,888,0.0,0.004272974361491696
2025-04-08 00:39:55.764128,889,0.0,0.004984588566069712
2025-04-08 00:39:55.770202,890,0.0,0.00569594981169965
2025-04-08 00:39:55.776283,891,0.0,0.0064070219980712426
2025-04-08 00:39:55.782390,892,0.0,0.007117769039544085
2025-04-08 00:39:55.788497,893,0.0,0.007828154866977672
2025-04-08 00:39:55.794605,894,0.0,0.008538143429562819
2025-04-08 00:39:55.800708,895,0.0,0.009247698696650822
2025-04-08 00:39:55.806824,896,0.0,0.00995678465958168
2025-04-08 00:39:55.812939,897,0.0,0.01066536533351201
2025-04-08 00:39:55.819108,898,0.0,0.01137340475924093
2025-04-08 00:39:55.825247,899,0.0,0.012080867005034681
2025-04-08 00:39:55.831368,900,0.0,0.012787716168450525
2025-04-08 00:39:55.837484,901,0.0,0.013493916378158825
2025-04-08 00:39:55.843593,902,0.0,0.014199431795762647
2025-04-08 00:39:55.849705,903,0.0,0.014904226617617478
2025-04-08 00:39:55.855820,904,0.0,0.015608265076647396
2025-04-08 00:39:55.861931,905,0.0,0.016311511444160803
2025-04-08 00:39:55.868043,906,0.0,0.017013930031663318
2025-04-08 00:39:55.874157,907,0.0,0.01771548519266867
2025-04-08 00:39:55.880292,908,0.0,0.018416141324508094
2025-04-08 00:39:55.886379,909,0.0,0.01911586287013722
2025-04-08 00:39:55.892459,910,0.0,0.019814614319939725
2025-04-08 00:39:55.898538,911,0.0,0.020512360213530267
2025-04-08 00:39:55.904618,912,0.0,0.021209065141553678
2025-04-08 00:39:55.910722,913,0.0,0.02190469374748167
2025-04-08 00:39:55.916853,914,0.0,0.02259921072940772
2025-04-08 00:39:55.922966,915,0.0,0.023292580841837888
2025-04-08 00:39:55.929056,916,0.0,0.023984768897480076
2025-04-08 00:39:55.935135,917,0.0,0.024675739769029436
2025-04-08 00:39:55.941214,918,0.0,0.025365458390950703
2025-04-08 00:39:55.947290,919,0.0,0.02605388976125855
2025-04-08 00:39:55.953369,920,0.0,0.026740998943293112
2025-04-08 00:39:55.959448,921,0.0,0.027426751067493028
2025-04-08 00:39:55.965531,922,0.0,0.028111111333165552
2025-04-08 00:39:55.971612,923,0.0,0.028794045010251915
2025-04-08 00:39:55.977691,924,0.0,0.029475517441090428
2025-04-08 00:39:55.983797,925,0.0,0.030155494042175025
2025-04-08 00:39:55.989907,926,0.0,0.03083394030591008
2025-04-08 00:39:55.996019,927,0.0,0.03151082180236201
2025-04-08 00:39:56.002131,928,-21.479853479852874,0.03218610418100662
2025-04-08 00:39:56.008241,929,-27.340659340658714,0.032859753172471584
2025-04-08 00:39:56.014413,930,0.0,0.03353173459027639
2025-04-08 00:39:56.020596,931,0.0,0.034202014332566893
2025-04-08 00:39:56.026767,932,0.0,0.034870558383845694
2025-04-08 00:39:56.032885,933,0.0,0.03553733281669894
2025-04-08 00:39:56.039001,934,0.0,0.03620230379351741
2025-04-08 00:39:56.045114,935,0.0,0.036865437568214206
2025-04-08 00:39:56.051247,936,0.0,0.037526700487937416
2025-04-08 00:39:56.057358,937,0.0,0.03818605899477716
2025-04-08 00:39:56.063473,938,0.0,0.03884347962746943
2025-04-08 00:39:56.069586,939,0.0,0.03949892902309388
2025-04-08 00:39:56.075701,940,0.0,0.040152373918766665
2025-04-08 00:39:56.081963,941,0.0,0.040803781153328944
2025-04-08 00:39:56.088157,942,0.0,0.04145311766902958
2025-04-08 00:39:56.094241,943,0.0,0.04210035051320242
2025-04-08 00:39:56.100323,944,0.0,0.04274544683993923
2025-04-08 00:39:56.106400,945,0.0,0.04338837391175579
2025-04-08 00:39:56.112504,946,0.0,0.04402909910125419
2025-04-08 00:39:56.118590,947,0.0,0.04466758989277783
2025-04-08 00:39:56.124666,948,0.0,0.04530381388406169
2025-04-08 00:39:56.130745,949,0.0,0.04593773878787702
2025-04-08 00:39:56.136823,950,0.0,0.04656933243366964
2025-04-08 00:39:56.142903,951,0.0,0.04719856276919232
2025-04-08 00:39:56.148980,952,0.0,0.04782539786213189
2025-04-08 00:39:56.155103,953,0.0,0.048449805901729176
2025-04-08 00:39:56.161405,954,0.0,0.049071755200393745
2025-04-08 00:39:56.167698,955,0.0,0.049691214195312104
2025-04-08 00:39:56.173846,956,0.0,0.050308151450048744
2025-04-08 00:39:56.179938,957,0.0,0.05092253565614229
2025-04-08 00:39:56.186013,958,0.0,0.051534335634694
2025-04-08 00:39:56.192154,959,0.0,0.05214352033794983
2025-04-08 00:39:56.198293,960,0.0,0.05275005885087648
2025-04-08 00:39:56.204404,961,-21.479853479852874,0.053353920392730125
2025-04-08 00:39:56.210559,962,-18.549450549449954,0.05395507431861808
2025-04-08 00:39:56.216745,963,0.0,0.05455349012105487
2025-04-08 00:39:56.222875,964,0.0,0.05514913743150938
2025-04-08 00:39:56.228962,965,0.0,0.05574198602194677
2025-04-08 00:39:56.235045,966,0.0,0.05633200580636223
2025-04-08 00:39:56.241147,967,0.0,0.05691916684230761
2025-04-08 00:39:56.247236,968,0.0,0.05750343933241134
2025-04-08 00:39:56.253330,969,0.0,0.058084793625890335
2025-04-08 00:39:56.259407,970,0.0,0.05866320022005459
2025-04-08 00:39:56.265485,971,0.0,0.05923862976180471
2025-04-08 00:39:56.271569,972,0.0,0.05981105304912159
2025-04-08 00:39:56.277646,973,0.0,0.06038044103254771
2025-04-08 00:39:56.283729,974,0.0,0.06094676481666217
2025-04-08 00:39:56.289808,975,0.0,0.061509995661546406
2025-04-08 00:39:56.295884,976,0.0,0.062070104984243195
2025-04-08 00:39:56.301989,977,0.0,0.06262706436020697
2025-04-08 00:39:56.308081,978,0.0,0.06318084552474616
2025-04-08 00:39:56.314153,979,0.0,0.06373142037445788
2025-04-08 00:39:56.320234,980,0.0,0.064278760968654
2025-04-08 00:39:56.326316,981,0.0,0.06482283953077882
2025-04-08 00:39:56.332396,982,0.0,0.06536362844981931
2025-04-08 00:39:56.338474,983,0.0,0.06590110028170579
2025-04-08 00:39:56.344551,984,0.0,0.0664352277507046
2025-04-08 00:39:56.350629,985,0.0,0.06696598375080282
2025-04-08 00:39:56.356758,986,0.0,0.06749334134708329
2025-04-08 00:39:56.362840,987,0.0,0.06801727377709194
2025-04-08 00:39:56.368913,988,0.0,0.06853775445219577
2025-04-08 00:39:56.374989,989,0.0,0.06905475695893187
2025-04-08 00:39:56.381066,990,0.0,0.0695682550603486
2025-04-08 00:39:56.387196,991,0.0,0.07007822269733635
2025-04-08 00:39:56.393309,992,0.0,0.07058463398995019
2025-04-08 00:39:56.399424,993,0.0,0.07108746323872354
2025-04-08 00:39:56.405559,994,0.0,0.07158668492597185
2025-04-08 00:39:56.411703,995,0.0,0.07208227371708813
2025-04-08 00:39:56.417882,996,0.0,0.07257420446182826
2025-04-08 00:39:56.424024,997,0.0,0.07306245219558731
2025-04-08 00:39:56.430140,998,0.0,0.07354699214066666
2025-04-08 00:39:56.436257,999,0.0,0.07402779970753155
2025-04-08 00:39:56.442367,1000,-12.688644688644057,0.07450485049605833
2025-04-08 00:39:56.448478,1001,0.0,0.07497812029677339
2025-04-08 00:39:56.454590,1002,0.0,0.07544758509208147
2025-04-08 00:39:56.460703,1003,0.0,0.07591322105748433
2025-04-08 00:39:56.466813,1004,0.0,0.07637500456279028
2025-04-08 00:39:56.472925,1005,-15.619047619046977,0.07683291217331281
2025-04-08 00:39:56.479035,1006,0.0,0.07728692065106033
2025-04-08 00:39:56.485146,1007,0.0,0.07773700695591523
2025-04-08 00:39:56.491228,1008,0.0,0.07818314824680296
2025-04-08 00:39:56.497326,1009,0.0,0.0786253218828517
2025-04-08 00:39:56.503404,1010,0.0,0.07906350542454083
2025-04-08 00:39:56.509512,1011,0.0,0.07949767663483977
2025-04-08 00:39:56.515602,1012,0.0,0.07992781348033674
2025-04-08 00:39:56.521683,1013,0.0,0.08035389413235676
2025-04-08 00:39:56.527766,1014,0.0,0.08077589696806925
2025-04-08 00:39:56.533845,1015,0.0,0.0811938005715857
2025-04-08 00:39:56.539925,1016,0.0,0.08160758373504606
2025-04-08 00:39:56.546004,1017,0.0,0.08201722545969556
2025-04-08 00:39:56.552087,1018,0.0,0.08242270495694984
2025-04-08 00:39:56.558163,1019,-12.688644688644057,0.08282400164945006
2025-04-08 00:39:56.564248,1020,0.0,0.08322109517210736
2025-04-08 00:39:56.570329,1021,0.0,0.08361396537313627
2025-04-08 00:39:56.576410,1022,0.0,0.08400259231507716
2025-04-08 00:39:56.582513,1023,0.0,0.08438695627580833
2025-04-08 00:39:56.588602,1024,0.0,0.08476703774954678
2025-04-08 00:39:56.594745,1025,0.0,0.08514281744783786
2025-04-08 00:39:56.600862,1026,0.0,0.08551427630053463
2025-04-08 00:39:56.606975,1027,0.0,0.08588139545676504
2025-04-08 00:39:56.613085,1028,0.0,0.08624415628588905
2025-04-08 00:39:56.619260,1029,0.0,0.08660254037844389
2025-04-08 00:39:56.625396,1030,0.0,0.08695652954707822
2025-04-08 00:39:56.631510,1031,0.0,0.08730610582747536
2025-04-08 00:39:56.637623,1032,0.0,0.0876512514792648
2025-04-08 00:39:56.643740,1033,0.0,0.08799194898692239
2025-04-08 00:39:56.649852,1034,0.0,0.08832818106065948
2025-04-08 00:39:56.655961,1035,0.0,0.0886599306373
2025-04-08 00:39:56.662073,1036,0.0,0.08898718088114685
2025-04-08 00:39:56.668208,1037,0.0,0.08930991518483586
2025-04-08 00:39:56.674320,1038,0.0,0.08962811717017867
2025-04-08 00:39:56.680427,1039,0.0,0.08994177068899412
2025-04-08 00:39:56.686538,1040,0.0,0.09025085982392754
2025-04-08 00:39:56.692638,1041,0.0,0.09055536888925846
2025-04-08 00:39:56.698746,1042,0.0,0.09085528243169683
2025-04-08 00:39:56.704824,1043,0.0,0.09115058523116731
2025-04-08 00:39:56.710901,1044,0.0,0.09144126230158123
2025-04-08 00:39:56.716974,1045,0.0,0.09172729889159763
2025-04-08 00:39:56.723052,1046,0.0,0.0920086804853714
2025-04-08 00:39:56.729126,1047,0.0,0.09228539280329037
2025-04-08 00:39:56.735205,1048,0.0,0.09255742180269967
2025-04-08 00:39:56.741293,1049,0.0,0.09282475367861442
2025-04-08 00:39:56.747372,1050,0.0,0.09308737486442042
2025-04-08 00:39:56.753448,1051,0.0,0.09334527203256258
2025-04-08 00:39:56.759526,1052,0.0,0.09359843209522112
2025-04-08 00:39:56.765605,1053,0.0,0.09384684220497602
2025-04-08 00:39:56.771683,1054,0.0,0.09409048975545886
2025-04-08 00:39:56.777758,1055,0.0,0.0943293623819925
2025-04-08 00:39:56.783838,1056,0.0,0.09456344796221869
2025-04-08 00:39:56.789936,1057,0.0,0.09479273461671318
2025-04-08 00:39:56.796048,1058,0.0,0.09501721070958868
2025-04-08 00:39:56.802158,1059,0.0,0.09523686484908525
2025-04-08 00:39:56.808272,1060,0.0,0.0954516858881484
2025-04-08 00:39:56.814381,1061,0.0,0.09566166292499492
2025-04-08 00:39:56.820553,1062,0.0,0.09586678530366606
2025-04-08 00:39:56.826679,1063,0.0,0.09606704261456818
2025-04-08 00:39:56.832875,1064,0.0,0.09626242469500122
2025-04-08 00:39:56.838997,1065,0.0,0.09645292162967425
2025-04-08 00:39:56.845112,1066,0.0,0.09663852375120882
2025-04-08 00:39:56.851228,1067,0.0,0.09681922164062946
2025-04-08 00:39:56.857340,1068,0.0,0.09699500612784169
2025-04-08 00:39:56.863452,1069,0.0,0.09716586829209739
2025-04-08 00:39:56.869564,1070,0.0,0.0973317994624476
2025-04-08 00:39:56.875711,1071,0.0,0.09749279121818236
2025-04-08 00:39:56.881846,1072,0.0,0.09764883538925823
2025-04-08 00:39:56.887965,1073,0.0,0.09779992405671283
2025-04-08 00:39:56.894052,1074,0.0,0.09794604955306668
2025-04-08 00:39:56.900140,1075,0.0,0.09808720446271241
2025-04-08 00:39:56.906343,1076,0.0,0.09822338162229098
2025-04-08 00:39:56.912481,1077,0.0,0.09835457412105528
2025-04-08 00:39:56.918591,1078,0.0,0.09848077530122083
2025-04-08 00:39:56.924686,1079,0.0,0.09860197875830357
2025-04-08 00:39:56.930769,1080,0.0,0.09871817834144501
2025-04-08 00:39:56.936853,1081,0.0,0.09882936815372431
2025-04-08 00:39:56.942938,1082,0.0,0.09893554255245747
2025-04-08 00:39:56.949015,1083,0.0,0.09903669614948381
2025-04-08 00:39:56.955096,1084,0.0,0.09913282381143933
2025-04-08 00:39:56.961182,1085,0.0,0.09922392066001721
2025-04-08 00:39:56.967258,1086,0.0,0.09930998207221547
2025-04-08 00:39:56.973339,1087,0.0,0.09939100368057145
2025-04-08 00:39:56.979475,1088,0.0,0.09946698137338353
2025-04-08 00:39:56.985566,1089,0.0,0.09953791129491983
2025-04-08 00:39:56.991877,1090,0.0,0.09960378984561374
2025-04-08 00:39:56.998010,1091,0.0,0.09966461368224676
2025-04-08 00:39:57.004137,1092,0.0,0.09972037971811802
2025-04-08 00:39:57.010258,1093,0.0,0.09977108512320103
2025-04-08 00:39:57.016372,1094,0.0,0.0998167273242872
2025-04-08 00:39:57.022592,1095,0.0,0.09985730400511657
2025-04-08 00:39:57.028733,1096,0.0,0.09989281310649517
2025-04-08 00:39:57.034853,1097,0.0,0.09992325282639969
2025-04-08 00:39:57.040963,1098,0.0,0.09994862162006879
2025-04-08 00:39:57.047143,1099,0.0,0.09996891820008164
2025-04-08 00:39:57.053290,1100,0.0,0.0999841415364231
2025-04-08 00:39:57.059410,1101,0.0,0.0999942908565361
2025-04-08 00:39:57.065525,1102,0.0,0.09999936564536084
2025-04-08 00:39:57.071685,1103,0.0,0.09999936564536084
2025-04-08 00:39:57.077857,1104,0.0,0.0999942908565361
2025-04-08 00:39:57.084159,1105,0.0,0.0999841415364231
2025-04-08 00:39:57.090343,1106,0.0,0.09996891820008164
2025-04-08 00:39:57.096439,1107,0.0,0.09994862162006879
2025-04-08 00:39:57.102526,1108,0.0,0.09992325282639969
2025-04-08 00:39:57.108610,1109,0.0,0.09989281310649517
2025-04-08 00:39:57.114718,1110,0.0,0.09985730400511657
2025-04-08 00:39:57.120799,1111,0.0,0.0998167273242872
2025-04-08 00:39:57.126878,1112,0.0,0.09977108512320101
2025-04-08 00:39:57.132960,1113,0.0,0.09972037971811802
2025-04-08 00:39:57.139040,1114,0.0,0.09966461368224676
2025-04-08 00:39:57.145118,1115,0.0,0.09960378984561374
2025-04-08 00:39:57.151219,1116,0.0,0.09953791129491983
2025-04-08 00:39:57.157583,1117,0.0,0.09946698137338354
2025-04-08 00:39:57.163770,1118,0.0,0.09939100368057144
2025-04-08 00:39:57.170226,1119,0.0,0.09930998207221546
2025-04-08 00:39:57.176395,1120,0.0,0.09922392066001721
2025-04-08 00:39:57.182504,1121,0.0,0.09913282381143933
2025-04-08 00:39:57.188581,1122,0.0,0.09903669614948381
2025-04-08 00:39:57.194712,1123,0.0,0.09893554255245747
2025-04-08 00:39:57.200823,1124,0.0,0.09882936815372431
2025-04-08 00:39:57.206912,1125,0.0,0.09871817834144503
2025-04-08 00:39:57.213038,1126,0.0,0.09860197875830357
2025-04-08 00:39:57.219173,1127,0.0,0.09848077530122079
2025-04-08 00:39:57.225297,1128,0.0,0.09835457412105529
2025-04-08 00:39:57.231396,1129,0.0,0.098223381622291
2025-04-08 00:39:57.237585,1130,0.0,0.0980872044627124
2025-04-08 00:39:57.243720,1131,0.0,0.09794604955306667
2025-04-08 00:39:57.249826,1132,0.0,0.09779992405671283
2025-04-08 00:39:57.255940,1133,0.0,0.09764883538925823
2025-04-08 00:39:57.262026,1134,0.0,0.09749279121818238
2025-04-08 00:39:57.268113,1135,0.0,0.09733179946244762
2025-04-08 00:39:57.274226,1136,0.0,0.09716586829209739
2025-04-08 00:39:57.280329,1137,0.0,0.09699500612784172
2025-04-08 00:39:57.286400,1138,0.0,0.09681922164062945
2025-04-08 00:39:57.292480,1139,0.0,0.09663852375120881
2025-04-08 00:39:57.298584,1140,0.0,0.09645292162967424
2025-04-08 00:39:57.304667,1141,0.0,0.09626242469500122
2025-04-08 00:39:57.310776,1142,0.0,0.09606704261456821
2025-04-08 00:39:57.316854,1143,0.0,0.09586678530366609
2025-04-08 00:39:57.322931,1144,0.0,0.09566166292499491
2025-04-08 00:39:57.329007,1145,0.0,0.09545168588814837
2025-04-08 00:39:57.335080,1146,0.0,0.09523686484908521
2025-04-08 00:39:57.341162,1147,0.0,0.09501721070958867
2025-04-08 00:39:57.347240,1148,0.0,0.09479273461671317
2025-04-08 00:39:57.353315,1149,0.0,0.09456344796221869
2025-04-08 00:39:57.359392,1150,0.0,0.09432936238199252
2025-04-08 00:39:57.365477,1151,0.0,0.09409048975545889
2025-04-08 00:39:57.371558,1152,0.0,0.09384684220497602
2025-04-08 00:39:57.377643,1153,0.0,0.0935984320952211
2025-04-08 00:39:57.383712,1154,0.0,0.0933452720325626
2025-04-08 00:39:57.389797,1155,0.0,0.09308737486442042
2025-04-08 00:39:57.395885,1156,0.0,0.09282475367861442
2025-04-08 00:39:57.401968,1157,0.0,0.09255742180269966
2025-04-08 00:39:57.408057,1158,0.0,0.0922853928032904
2025-04-08 00:39:57.414154,1159,0.0,0.09200868048537142
2025-04-08 00:39:57.420268,1160,0.0,0.09172729889159757
2025-04-08 00:39:57.426368,1161,0.0,0.09144126230158123
2025-04-08 00:39:57.432451,1162,0.0,0.0911505852311673
2025-04-08 00:39:57.438529,1163,0.0,0.09085528243169687
2025-04-08 00:39:57.444622,1164,0.0,0.09055536888925844
2025-04-08 00:39:57.450741,1165,0.0,0.09025085982392751
2025-04-08 00:39:57.456825,1166,0.0,0.08994177068899414
2025-04-08 00:39:57.462905,1167,0.0,0.08962811717017871
2025-04-08 00:39:57.469019,1168,0.0,0.0893099151848358
2025-04-08 00:39:57.475113,1169,0.0,0.08898718088114684
2025-04-08 00:39:57.481189,1170,0.0,0.08865993063729999
2025-04-08 00:39:57.487268,1171,0.0,0.08832818106065943
2025-04-08 00:39:57.493346,1172,0.0,0.08799194898692238
2025-04-08 00:39:57.499429,1173,0.0,0.08765125147926478
2025-04-08 00:39:57.505508,1174,0.0,0.08730610582747539
2025-04-08 00:39:57.511582,1175,0.0,0.08695652954707825
2025-04-08 00:39:57.517657,1176,0.0,0.08660254037844384
2025-04-08 00:39:57.523739,1177,19.545787545788173,0.08624415628588904
2025-04-08 00:39:57.529818,1178,0.0,0.08588139545676503
2025-04-08 00:39:57.535892,1179,0.0,0.08551427630053461
2025-04-08 00:39:57.541965,1180,0.0,0.08514281744783787
2025-04-08 00:39:57.548032,1181,0.0,0.08476703774954676
2025-04-08 00:39:57.554289,1182,0.0,0.08438695627580836
2025-04-08 00:39:57.560391,1183,0.0,0.08400259231507719
2025-04-08 00:39:57.566487,1184,0.0,0.08361396537313631
2025-04-08 00:39:57.572605,1185,0.0,0.08322109517210735
2025-04-08 00:39:57.578718,1186,0.0,0.08282400164945003
2025-04-08 00:39:57.584807,1187,0.0,0.08242270495694982
2025-04-08 00:39:57.590892,1188,0.0,0.0820172254596956
2025-04-08 00:39:57.596987,1189,0.0,0.0816075837350461
2025-04-08 00:39:57.603055,1190,0.0,0.08119380057158558
2025-04-08 00:39:57.609187,1191,0.0,0.08077589696806928
2025-04-08 00:39:57.615292,1192,0.0,0.0803538941323568
2025-04-08 00:39:57.621399,1193,0.0,0.07992781348033673
2025-04-08 00:39:57.627491,1194,0.0,0.07949767663483975
2025-04-08 00:39:57.633585,1195,0.0,0.07906350542454083
2025-04-08 00:39:57.639679,1196,0.0,0.07862532188285175
2025-04-08 00:39:57.645755,1197,0.0,0.078183148246803
2025-04-08 00:39:57.651837,1198,0.0,0.07773700695591511
2025-04-08 00:39:57.657937,1199,0.0,0.07728692065106024
2025-04-08 00:39:57.664033,1200,0.0,0.07683291217331284
2025-04-08 00:39:57.670110,1201,0.0,0.0763750045627902
2025-04-08 00:39:57.676189,1202,0.0,0.07591322105748431
2025-04-08 00:39:57.682266,1203,0.0,0.07544758509208144
2025-04-08 00:39:57.688358,1204,0.0,0.07497812029677343
2025-04-08 00:39:57.694425,1205,0.0,0.07450485049605837
2025-04-08 00:39:57.700501,1206,0.0,0.0740277997075316
2025-04-08 00:39:57.706587,1207,0.0,0.07354699214066665
2025-04-08 00:39:57.712665,1208,0.0,0.07306245219558734
2025-04-08 00:39:57.718763,1209,0.0,0.07257420446182816
2025-04-08 00:39:57.724841,1210,0.0,0.0720822737170881
2025-04-08 00:39:57.730916,1211,0.0,0.07158668492597185
2025-04-08 00:39:57.736985,1212,0.0,0.07108746323872352
2025-04-08 00:39:57.743094,1213,0.0,0.07058463398995023
2025-04-08 00:39:57.749213,1214,0.0,0.07007822269733639
2025-04-08 00:39:57.755299,1215,0.0,0.06956825506034857
2025-04-08 00:39:57.761384,1216,0.0,0.06905475695893186
2025-04-08 00:39:57.767465,1217,0.0,0.06853775445219568
2025-04-08 00:39:57.773548,1218,0.0,0.06801727377709192
2025-04-08 00:39:57.779664,1219,0.0,0.06749334134708328
2025-04-08 00:39:57.785748,1220,0.0,0.0669659837508028
2025-04-08 00:39:57.791829,1221,0.0,0.06643522775070464
2025-04-08 00:39:57.797934,1222,0.0,0.06590110028170583
2025-04-08 00:39:57.804020,1223,0.0,0.0653636284498193
2025-04-08 00:39:57.810103,1224,0.0,0.06482283953077879
2025-04-08 00:39:57.816179,1225,0.0,0.06427876096865391
2025-04-08 00:39:57.822277,1226,0.0,0.06373142037445785
2025-04-08 00:39:57.828366,1227,0.0,0.06318084552474613
2025-04-08 00:39:57.834485,1228,0.0,0.06262706436020696
2025-04-08 00:39:57.840591,1229,0.0,0.062070104984243236
2025-04-08 00:39:57.846676,1230,16.615384615385253,0.06150999566154645
2025-04-08 00:39:57.852828,1231,0.0,0.060946764816662086
2025-04-08 00:39:57.858928,1232,0.0,0.06038044103254769
2025-04-08 00:39:57.865020,1233,0.0,0.05981105304912157
2025-04-08 00:39:57.871095,1234,0.0,0.059238629761804766
2025-04-08 00:39:57.877172,1235,0.0,0.05866320022005457
2025-04-08 00:39:57.883253,1236,0.0,0.05808479362589031
2025-04-08 00:39:57.889332,1237,0.0,0.05750343933241138
2025-04-08 00:39:57.895404,1238,0.0,0.05691916684230767
2025-04-08 00:39:57.901490,1239,0.0,0.056332005806362134
2025-04-08 00:39:57.907571,1240,0.0,0.055741986021946736
2025-04-08 00:39:57.913663,1241,0.0,0.05514913743150936
2025-04-08 00:39:57.919739,1242,0.0,0.05455349012105485
2025-04-08 00:39:57.925813,1243,0.0,0.05395507431861814
2025-04-08 00:39:57.931882,1244,0.0,0.0533539203927301
2025-04-08 00:39:57.937962,1245,19.545787545788173,0.05275005885087654
2025-04-08 00:39:57.944037,1246,0.0,0.05214352033794987
2025-04-08 00:39:57.950111,1247,0.0,0.051534335634694055
2025-04-08 00:39:57.956176,1248,0.0,0.05092253565614227
2025-04-08 00:39:57.962279,1249,0.0,0.05030815145004872
2025-04-08 00:39:57.968367,1250,0.0,0.049691214195312076
2025-04-08 00:39:57.974450,1251,0.0,0.0490717552003938
2025-04-08 00:39:57.980530,1252,0.0,0.048449805901729155
2025-04-08 00:39:57.986613,1253,0.0,0.04782539786213172
2025-04-08 00:39:57.992699,1254,10.754578754579358,0.047198562769192376
2025-04-08 00:39:57.998801,1255,13.684981684982278,0.046569332433669695
2025-04-08 00:39:58.004883,1256,0.0,0.04593773878787699
2025-04-08 00:39:58.010971,1257,0.0,0.04530381388406167
2025-04-08 00:39:58.017050,1258,0.0,0.044667589892777804
2025-04-08 00:39:58.023148,1259,13.684981684982278,0.04402909910125424
2025-04-08 00:39:58.029280,1260,13.684981684982278,0.043388373911755845
2025-04-08 00:39:58.035410,1261,0.0,0.04274544683993904
2025-04-08 00:39:58.041677,1262,0.0,0.042100350513202475
2025-04-08 00:39:58.047847,1263,0.0,0.041453117669029635
2025-04-08 00:39:58.053939,1264,0.0,0.04080378115332892
2025-04-08 00:39:58.060025,1265,0.0,0.04015237391876664
2025-04-08 00:39:58.066114,1266,0.0,0.039498929023093855
2025-04-08 00:39:58.072214,1267,0.0,0.038843479627469486
2025-04-08 00:39:58.078633,1268,0.0,0.038186058994777214
2025-04-08 00:39:58.084967,1269,0.0,0.037526700487937305
2025-04-08 00:39:58.091099,1270,0.0,0.036865437568214185
2025-04-08 00:39:58.097170,1271,0.0,0.036202303793517465
2025-04-08 00:39:58.103251,1272,0.0,0.03553733281669884
2025-04-08 00:39:58.109332,1273,0.0,0.03487055838384567
2025-04-08 00:39:58.115415,1274,0.0,0.03420201433256687
2025-04-08 00:39:58.121494,1275,0.0,0.033531734590276446
2025-04-08 00:39:58.127574,1276,0.0,0.03285975317247165
2025-04-08 00:39:58.133665,1277,0.0,0.03218610418100668
2025-04-08 00:39:58.139805,1278,0.0,0.031510821802361984
2025-04-08 00:39:58.145913,1279,0.0,0.030833940305909968
2025-04-08 00:39:58.152001,1280,0.0,0.030155494042174914
2025-04-08 00:39:58.158291,1281,0.0,0.0294755174410904
2025-04-08 00:39:58.164452,1282,0.0,0.028794045010251887
2025-04-08 00:39:58.170760,1283,0.0,0.028111111333165524
2025-04-08 00:39:58.176918,1284,0.0,0.027426751067493083
2025-04-08 00:39:58.183009,1285,0.0,0.026740998943293168
